,id,size,brand,size_standard,gender,material,color,category,subcategory,name,description,picture_1,picture_2,picture_3,country,net_price,currency_code
104,629b502467a29b00120da37b,S,AllSaints,UK,Male,Cotton,Black,Shirts,Casual shirts,Mens all saint shirt ,Mens Black and red allsaints shirt,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/d21ba845-cb6b-4c30-a24c-1b4f43093959.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0480e573-5ba1-49a9-81bd-38a843014434.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a1ba2159-4efd-475d-adc3-f044027a0d08.jpg,UK,6.41,GBP
105,629b502467a29b00120da37b,S,AllSaints,UK,Male,Cotton,Black,Shirts,Casual shirts,Mens all saint shirt ,Mens Black and red allsaints shirt,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a4c0d664-f135-40d4-9d78-f5dbac025584.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/2b4788df-6f66-4a59-9d7f-cfda18f0d765.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/ac9ae1b9-d1b1-4f2b-be23-c359c4357cca.jpg,UK,6.41,GBP
106,629b502467a29b00120da37b,S,AllSaints,UK,Male,Cotton,Black,Shirts,Casual shirts,Mens all saint shirt ,Mens Black and red allsaints shirt,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/162f0495-39b4-4475-92a6-a50ff5c14063.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/75113cb0-f9e8-4fd8-825c-2c5523f3de7c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/2ec4b9d1-521e-4437-bdb9-016d40c96cdb.jpg,UK,6.41,GBP
107,629f54d3b692c10013e09f46,M,Belstaff,UK,Male,Polyester,Blue,Jackets,Casual jackets,Belstaff Overshirt ,Excellent condition. Good fit. Barely Worn ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/cb12483c-1b4f-47f8-ae59-fd39f0b9cbd5.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4b25c8b2-e5df-44ce-95c0-144ed8952d2e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/281e9fb6-0388-42df-91e6-a8e06d6b9d0a.jpg,UK,38.08,GBP
108,629f55bab692c10013e09f71,S,Calvin Klein Jeans,UK,Female,Cotton,Black,Knitwear,Jumpers,CK black hoodie ,"Hooded jumper, black. 
Calvin Klein. ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/880af73f-33b8-40ca-934e-648954644317.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4b436052-175b-44fd-b198-966b31649eaa.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0c40d4ee-ff66-4711-86bb-532e6283175a.jpg,UK,3.99,GBP
109,629f55bab692c10013e09f71,S,Calvin Klein Jeans,UK,Female,Cotton,Black,Knitwear,Jumpers,CK black hoodie ,"Hooded jumper, black. 
Calvin Klein. ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/77333c9b-3b91-4b39-a2b4-8015d30d381e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/69add838-25e8-4dfc-8001-65f0fe9989dc.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/246cff82-d13d-436a-bc2f-9a304107381a.jpg,UK,3.99,GBP
110,629f55bab692c10013e09f71,S,Calvin Klein Jeans,UK,Female,Cotton,Black,Knitwear,Jumpers,CK black hoodie ,"Hooded jumper, black. 
Calvin Klein. ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/69eacf7b-75ce-4df5-b035-2c4d893008ec.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/b7b42c08-d9ab-436a-a444-11b0e4569b23.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/f3aefd28-975c-4c04-8daf-aa3ab5b94fd2.jpg,UK,3.99,GBP
111,62a10468b692c10013e0e74e,L,Comme Des Garcons,UK,Male,Cotton,Black,T-shirts,Short sleeve t-shirts,CDG T SHIRT RED HART / Black Tee,"Worn 2-3 times / Black,red T shirt ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/87ef353f-3bb9-48a3-b3ae-dc8d75638b12.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/f751d849-80f1-4e16-a24d-93061897b3e8.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/349b4e53-51b7-4eba-a3ac-ed70c154b96d.jpg,UK,19.79,GBP
112,62a10468b692c10013e0e74e,L,Comme Des Garcons,UK,Male,Cotton,Black,T-shirts,Short sleeve t-shirts,CDG T SHIRT RED HART / Black Tee,"Worn 2-3 times / Black,red T shirt ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/8ebdccce-f000-474f-bd94-7d9da1220bde.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/bc9bf2fd-0326-4def-bc5f-4657dcdaa481.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/47b636d8-4287-41ff-a62c-e42d6d427e1f.jpg,UK,19.79,GBP
113,62a10468b692c10013e0e74e,L,Comme Des Garcons,UK,Male,Cotton,Black,T-shirts,Short sleeve t-shirts,CDG T SHIRT RED HART / Black Tee,"Worn 2-3 times / Black,red T shirt ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a3bb9c47-9c87-4efe-b827-db2f79c024e9.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/f7c90d9f-110f-43c0-a73e-835ff2c78593.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/1b5ed75a-8e5c-4778-992e-bc38403dacca.jpg,UK,19.79,GBP
114,62a117f6b692c10013e0eaf4,XS,Tommy Hilfiger,UK,Male,Polyester,Black,Coats,Raincoats and trench coats,Tommy Hilfiger lightweight ,Bought the coat for £90 last month already too small for me ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9d643500-b74e-4830-8474-8ba770268c22.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/13c3bca3-8daa-41f7-97cf-63e49566d65e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/6a079c25-d4c6-4ba5-b88b-6d4dcef1a545.jpg,UK,19.64,GBP
115,62a117f6b692c10013e0eaf4,XS,Tommy Hilfiger,UK,Male,Polyester,Black,Coats,Raincoats and trench coats,Tommy Hilfiger lightweight ,Bought the coat for £90 last month already too small for me ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/2bea66a6-a2af-4369-ae4a-7a6a7a0036b3.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/e95e8686-af64-4747-8e3d-b90d5462b3f3.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/60da8ca7-9a62-4201-b03f-4464989b308f.jpg,UK,19.64,GBP
122,62a39c8d9f6aba0013fb222c,XS,Reiss,UK,Female,Wool,Black,Coats,Long coats,Reiss long wool coat,Black wool coat. Good condition. No sign of wear and tear. ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/599c24ed-ac7f-4345-abbb-19fec0b765e2.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/6695693b-8d10-4869-a896-520a99519f12.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/acf75dac-a3ee-4871-8d21-05730fbdbca8.jpg,UK,26.66,GBP
123,62a4bc5d4a00120013dd69f7,S,Armani Jeans,UK,Male,Cotton,Black,T-shirts,Polo shirts,armani jeans full sleeve polo top,"this item is in perfect condition with no faults whatsoever, bought last year  and only worn a couple of times as it is small on me.",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/443c87f5-0efc-434f-b361-a4bc32d4e3fe.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a5e36776-483e-41c3-aed8-b45cf56b93d9.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/5f2e797b-2556-455f-8d79-f162ebe986f3.jpg,UK,14.12,GBP
124,62a4bc5d4a00120013dd69f7,S,Armani Jeans,UK,Male,Cotton,Black,T-shirts,Polo shirts,armani jeans full sleeve polo top,"this item is in perfect condition with no faults whatsoever, bought last year  and only worn a couple of times as it is small on me.",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/1c105318-7360-41bc-86c3-36eebc39a49c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/6c8ffe29-1935-45c6-a811-8680b682bc4e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/04bc41b4-b18c-4799-a580-f9fc91e3302d.jpg,UK,14.12,GBP
125,62a8247590d0ce0012cbf107,M,Off-White,UK,Male,Cotton,Black,Sweaters and knitwear,Crew neck jumpers,Off-White Knitted Jumper,"Black and Yellow Knitted Jumper
2 months old
RRP£460
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/bf1bee9d-d979-4fcd-b8eb-10486c9b0e8c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9fc6187a-c989-4b27-9cbc-1149e0995e5e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/1c396b80-78bb-40b2-bb03-c91d5afa3c15.jpg,UK,121.87,GBP
126,62a88a5d90d0ce0012cc02cf,S,Levi's,UK,Female,Denim - Jeans,Blue,Jeans,Jeans,Levi’s jeans ,Levi’s 510 skinny jeans in light blue ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/59f17ccf-6bdb-471a-91eb-86e82c2b02b0.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/f88363b9-4259-4341-9015-835de88475c9.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/27141039-6212-4967-b6c0-1c94c59af0c6.jpg,UK,9.0,GBP
127,62a88a5d90d0ce0012cc02cf,S,Levi's,UK,Female,Denim - Jeans,Blue,Jeans,Jeans,Levi’s jeans ,Levi’s 510 skinny jeans in light blue ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/63899960-8130-4b8a-bd1a-3e8914a1a9f6.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/17e4f2ff-e2d6-41dc-aafc-eb57d15f15e3.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/3c4fee9c-32ba-4170-82d6-3a4571aff9ce.jpg,UK,9.0,GBP
128,62a88a5d90d0ce0012cc02cf,S,Levi's,UK,Female,Denim - Jeans,Blue,Jeans,Jeans,Levi’s jeans ,Levi’s 510 skinny jeans in light blue ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/fa0d3e4f-6716-4ac8-839a-2f222c239457.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/7c1c22bf-19e5-4f4a-97d9-41c52638c285.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/83a74bfc-a6d5-4f55-982c-fc6b597a1d9e.jpg,UK,9.0,GBP
129,62a88a5d90d0ce0012cc02cf,S,Levi's,UK,Female,Denim - Jeans,Blue,Jeans,Jeans,Levi’s jeans ,Levi’s 510 skinny jeans in light blue ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4da635c9-3aa9-4bfc-b3b4-050316005233.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9de98764-3ae8-4267-97a7-7fa7fa4fb838.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/eea197bc-d47d-4db6-a9a5-841f058789fd.jpg,UK,9.0,GBP
130,62a88a5d90d0ce0012cc02cf,S,Levi's,UK,Female,Denim - Jeans,Blue,Jeans,Jeans,Levi’s jeans ,Levi’s 510 skinny jeans in light blue ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/68bf056a-dd04-4c84-9d08-cf1b67f31bfc.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a5036a74-2c22-483a-9210-89011575521d.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/80ddbc24-a396-4a65-bf87-6ba0974ea9d1.jpg,UK,9.0,GBP
131,62a88a5d90d0ce0012cc02cf,S,Levi's,UK,Female,Denim - Jeans,Blue,Jeans,Jeans,Levi’s jeans ,Levi’s 510 skinny jeans in light blue ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/44481f3a-d8a7-4c54-96f6-6c786da22a5c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/848fe3f0-09bc-4f2b-85f3-7e5e2d5e8fec.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/4aa7fe2f-302f-4441-9462-c3ed4a0ef088.jpg,UK,9.0,GBP
138,62ab98fea30fcb001283af46,XL,Boss by Hugo Boss,EU,Male,Wool,Grey,Sweaters and knitwear,Crew neck jumpers,Boss by Hugo boss jumper grey/dark grey,Boss by Hugo Boss Jumper XL grey/dark grey,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/016e23b6-354b-4402-ba87-c085ada1e0a2.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/6af70748-cfc0-4c4a-b362-f3f27920d775.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/d6b06a32-d2f3-49b8-bffb-1e3e8ef1182d.jpg,UK,5.87,GBP
139,62ab98fea30fcb001283af46,XL,Boss by Hugo Boss,EU,Male,Wool,Grey,Sweaters and knitwear,Crew neck jumpers,Boss by Hugo boss jumper grey/dark grey,Boss by Hugo Boss Jumper XL grey/dark grey,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/28610320-4674-43ed-ba10-656c2a326abb.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/5e446b49-18e6-47b2-ac3e-1fe46075e5b0.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9ce56e50-8a6e-45d7-9e2b-9289adfb319e.jpg,UK,5.87,GBP
140,62ab98fea30fcb001283af46,XL,Boss by Hugo Boss,EU,Male,Wool,Grey,Sweaters and knitwear,Crew neck jumpers,Boss by Hugo boss jumper grey/dark grey,Boss by Hugo Boss Jumper XL grey/dark grey,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/c5586ef8-7da8-4eee-ab83-b38ca09124b6.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/16227fda-aff9-4772-b849-e4ca08114fbf.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/fba8d289-fb5b-4af7-b629-db44c02d39ae.jpg,UK,5.87,GBP
141,62aba1cba30fcb001283b08f,L,Reiss,UK,Male,Mixed Fabric,Beige,Sweaters and knitwear,Crew neck jumpers,Mens Reiss Crew Neck Jumper,Mens Reiss Crew Neck Jumper Wensley L Beige,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0d080afa-4049-47b4-a516-ab7cef6febd0.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/3479ed46-5cb5-4cea-8324-47aa4c487fc4.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/78ed4b05-1c9a-4837-a9e7-87b7e913ed67.jpg,UK,9.13,GBP
142,62aba1cba30fcb001283b08f,L,Reiss,UK,Male,Mixed Fabric,Beige,Sweaters and knitwear,Crew neck jumpers,Mens Reiss Crew Neck Jumper,Mens Reiss Crew Neck Jumper Wensley L Beige,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/77e2c835-9951-4e66-b842-26bd53d92358.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/11e2b442-ab49-45ec-9dd8-9667d970d810.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/fe1a44f8-882a-4841-97d2-4a6b02221fc3.jpg,UK,9.13,GBP
143,62aba1cba30fcb001283b08f,L,Reiss,UK,Male,Mixed Fabric,Beige,Sweaters and knitwear,Crew neck jumpers,Mens Reiss Crew Neck Jumper,Mens Reiss Crew Neck Jumper Wensley L Beige,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/12af7623-a081-47d9-a1b5-c330350be8e4.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/da5fa819-3e2c-4623-b6c4-ac0dcf8b06e7.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/88aa4506-1121-46f9-99cc-35777493e2a1.jpg,UK,9.13,GBP
149,62af445855e7cd0013d290d1,S,The North Face,UK,Female,Polyester,Black,Jackets,Casual jackets,The north face. Zipped jacket,"Warm and fluffy, super comfortable zipped jacket",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/12e60657-54cd-4e93-851a-e83628eeb003.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/0f0ff105-534f-4339-bbc7-19312e8e2d7a.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/1c83b340-eee2-4f3e-8343-788c578aedb0.jpg,UK,11.25,GBP
150,62af445855e7cd0013d290d1,S,The North Face,UK,Female,Polyester,Black,Jackets,Casual jackets,The north face. Zipped jacket,"Warm and fluffy, super comfortable zipped jacket",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/144e3bf9-6f40-48e6-8272-9833c4c5257c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/00d0e8e9-9a30-4c3d-b37b-c5f203f2be6e.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/36e5074b-0d98-4189-a572-719f14892702.jpg,UK,11.25,GBP
151,62af445855e7cd0013d290d1,S,The North Face,UK,Female,Polyester,Black,Jackets,Casual jackets,The north face. Zipped jacket,"Warm and fluffy, super comfortable zipped jacket",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/058f74f4-4caf-4f10-aa97-52b9e2fe1b44.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/d0822ac4-e56f-48c5-ae42-e03ff4a6fad2.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/8fbbe282-1fce-4a2a-a324-2f7d1f442738.jpg,UK,11.25,GBP
152,62af445855e7cd0013d290d1,S,The North Face,UK,Female,Polyester,Black,Jackets,Casual jackets,The north face. Zipped jacket,"Warm and fluffy, super comfortable zipped jacket",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/b2c4df38-da54-4499-b7ff-3a5d68e12cc0.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/9eeac3af-e046-4e36-8a51-7cdb43a8bf77.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/58c45418-fa41-4417-9a82-186cdcaeabda.jpg,UK,11.25,GBP
153,62af445855e7cd0013d290d1,S,The North Face,UK,Female,Polyester,Black,Jackets,Casual jackets,The north face. Zipped jacket,"Warm and fluffy, super comfortable zipped jacket",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/fc2617a2-1687-4582-84a3-b03c0375f10d.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/b304774a-7338-4337-ab8c-c18628831a97.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/28b33fb5-f083-45e4-8034-870df68000d2.jpg,UK,11.25,GBP
154,62af445855e7cd0013d290d1,S,The North Face,UK,Female,Polyester,Black,Jackets,Casual jackets,The north face. Zipped jacket,"Warm and fluffy, super comfortable zipped jacket",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/bbaac2d3-299a-484c-9f45-90f52114c1e0.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/860ebb8b-706b-47d7-a734-56d959b36a1d.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/a1a92f6b-932b-4741-b6c6-07160eb19c4a.jpg,UK,11.25,GBP
155,62af612155e7cd0013d29664,L,Adidas Originals,EU,Male,Polyester,Blue,Sweaters and knitwear,Zipped sweaters,Quarter zip ,Loyola Marymount Lions jacket. Warm ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/8ec8f7e3-21cc-4a2f-aa5a-7b11dfb6ef37.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/ac8334b4-cb91-4edf-af00-8541da66126d.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/f06df259-8c7f-4119-beff-9052678207f7.jpg,UK,12.67,GBP
