,id,size,brand,size_standard,gender,material,color,category,subcategory,name,description,picture_1,picture_2,picture_3,country,net_price,currency_code
1058,62b8691470bc3a0012b1e627,M,Off-White,EU,Female,Cotton,Navy,Hoodies,Hoodies,Off white hoodie,Off white hoodie colour navy size m ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,115.24,GBP
1073,62b961fb3ecb9b0012ff853e,S,Tommy Hilfiger,UK,Male,Cotton,Grey,Sweatshirts,Sweatshirts,Mens Tommy Hilfiger sweatshirt ,"Barely worn, excellent quality ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.71,GBP
1088,62b9644d3ecb9b0012ff8571,XS,AllSaints,UK,Male,Cotton,Pink,Sweatshirts,Sweatshirts,All saints sweatshirt ,"Good quality, well worn but no flaws ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,8.99,GBP
1103,62b9b0aad23e950013c4322e,Write in description,Levi's Vintage Clothing,Other,Female,Denim - Jeans,Grey,Jeans,Straight-leg jeans,Grey wash jeans ,"Levi 501, 31/32, perfect condition ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,19.49,GBP
1133,62b9b592d23e950013c4331e,M,Adidas,UK,Female,Cotton,Khaki,Sweatshirts,Sweatshirts,Adidas sweatshirt ,"Cotton soft 
Stretchy 
Warm 
Stylish ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,9.0,GBP
1148,62b9b8e7d23e950013c4338d,S,Michael Kors,UK,Male,Polyester,Black,Activewear,Jogging bottoms,Mens tracksuit trouswrs ,Only worn once and excellent condition and material ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,9.0,GBP
1193,62b9fd0c33dd9b0017838aba,XL,A Bathing Ape,UK,Male,Cotton,Pink,T-shirts,Long-sleeve t-shirts,Pink long sleeved t shirt,Never worn pink/rose BAPE long sleeved t shirt ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,46.69,GBP
1198,62bad31833dd9b0017839e10,XS,Vivienne Westwood Anglomania,UK,Male,Cotton,White,T-shirts,Short sleeve t-shirts,Mens Vivienne Westwood T-Shirt,"Mens boxy styled t-shirt
White
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,25.22,GBP
1203,62bb0a4033dd9b001783aa36,M,Adidas,UK,Male,Polyester,Red,Activewear,Jogging bottoms,addidas bottoms ,Red addidas jogging bottoms zip leg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,5.92,GBP
1233,62bb408433dd9b001783b5dd,XL,Polo Ralph Lauren,UK,Female,Cotton,Brown,Coats,Short coats,Ralph Lauren Jacket,"Brown jacket, 4 pockets and waist detail",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,30.78,GBP
1238,62bb449233dd9b001783b794,W27,Reiss,EU,Female,Mixed Fabric,Green,Trousers,Skinny trousers,Womens Reiss trousers,Womens Reiss skinny trousers in khaki green colour. Perfect condition. Machine washable.,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.63,GBP
1253,62bb459733dd9b001783b7d7,W27,Reiss,EU,Female,Mixed Fabric,Black,Jeans,Skinny jeans,Womens Reiss skinny jeans ,Womens Reiss skinny black jeans. Perfect condition and machine washable. ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,8.3,GBP
1268,62bb4a7333dd9b001783b8ea,M,Ralph Lauren,UK,Male,Cotton,Red,Sweaters and knitwear,Zipped sweaters,Ralph Lauren Quarterzip ,Red Ralph Lauren Quarterzip from urban outfitters. Never been worn. Label still in ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.15,GBP
1283,62bb4fa433dd9b001783ba49,S,Levi's,UK,Male,Cotton,Black,Hoodies,Hoodies,Black Levi Hoody ,"Black Levi Hoody, size is small and is in good condition ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,6.13,GBP
1298,62bb52bb33dd9b001783baf8,L,Levi's,UK,Male,Denim - Jeans,Blue,Jeans,Straight-leg jeans,Levi Jeans ,Men light blue Levi jeans. Excellent Condition. W34 L32,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.33,GBP
1313,62bc55cd7b393b001207d7b3,XL,Napapijri,UK,Male,Mixed Fabric,Grey,Coats,Raincoats and trench coats,Napajiri raincoat,"Thick raincoat normal rrp: 120
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,43.89,GBP
1318,62bc62157b393b001207da75,10,Moschino Love,UK,Female,Cotton - elasthane,Black,Dresses,Casual and day dresses,love moschino daywear dress,"two gold heart rings black dress
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,27.29,GBP
1333,62bc67b87b393b001207dbcb,XL,Vivienne Westwood,UK,Male,Cotton,Black,T-shirts,Short sleeve t-shirts,Vivienne Westwood T Shirt,extra large vivienne westwood top in black,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.67,GBP
1348,62bc6ba57b393b001207dcb5,S,Champion,UK,Male,Cotton,Black,Sweatshirts,Sweatshirts,men’s champion hoodie in black ,men’s champion hoodie in black jersey style,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,10.05,GBP
1363,62bc77e57b393b001207de7c,XL,Champion,US,Male,Mixed Fabric,Blue,Hoodies,Hoodies,Blue hoodie ,"Blue champion hoodie, cotton Polly blend ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,9.63,GBP
1393,62bc78b67b393b001207de96,L,Champion,US,Male,Mixed Fabric,Blue,Hoodies,Hoodies,Hoodie ,"Champion hoodie, size L, cotton Polly blend ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,9.63,GBP
1423,62bc86d67b393b001207e23b,S,Emporio Armani,UK,Male,Cotton,White,Activewear,Activewear,Mens armani polo t shirt,Mens armani t shirt worn few times but too small for me now,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.19,GBP
1438,62bc87e27b393b001207e26a,S,Emporio Armani,UK,Male,Cotton,Green,Activewear,Activewear,Armani ea7 t shirt,Mens t shirt worn a few times too small for me,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.19,GBP
1453,62bc894e7b393b001207e2ae,S,Emporio Armani,UK,Male,Polyester,Green,Sweaters and knitwear,Crew neck jumpers,Armani,Mens top used few times too small for me,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,19.17,GBP
1468,62bc94737b393b001207e595,XL,Guess,UK,Male,Polyester,Black,Jackets,Leather jackets,Leather jacket ,In great condition. Leather jacket with removable inner hoodie ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,10.75,GBP
1483,62bca3107b393b001207e7f9,M,Alexander McQueen,UK,Female,Cotton,Black,Hoodies,Hoodies,Alexander Mcqueen hoodie,Cropped alexander mcqueen hoodie without drawstring in a size M,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,42.25,GBP
1503,62bd903f7b393b00120802f8,M,Polo Ralph Lauren,UK,Female,Cotton,Red,Tops,T-shirts,Ralph lauren polo t shirt red,"Red ralph lauren polo t shirt, good condition ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,4.1,GBP
1518,62bd913b7b393b001208032a,M,Fila,UK,Female,Polyester,Navy,Coats,Raincoats and trench coats,"Navy fila raincoat, cuffed sleeves",Navy raincoat bought but never worn. Padded for extra warmth ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.67,GBP
1533,62bd940a7b393b00120803bc,S,Levi's,UK,Female,Cotton - elasthane,Blue,Jeans,Skinny jeans,Mile high skinny jeans,"Jeans are waist 27 which is similar to small
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,9.22,GBP
1548,62bd97557b393b001208049f,6,Diane von Furstenberg,UK,Female,Silk,Multicolour,Dresses,Cocktail dresses,Diane Von Furstenberg Dress,Beautiful silk patterned dress with embellishments and a tie in the middle to adjust style ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,27.42,GBP
1558,62bdc4857bea1000148b91c7,XS,Moncler,UK,Male,Cotton,Red,T-shirts,Polo shirts,Moncler Polo Shirt ,"Good as new, hardly ever been worn. No stains or marks",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,30.0,GBP
1588,62bdf84448024c0012f8be11,M,Kenzo,UK,Female,Cotton,Grey,Sweatshirts,Sweatshirts,Kenzo sweatshirt ,"Grey jumper with yellow and blue detailing 
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,37.44,GBP
1603,62bdf91e48024c0012f8be5f,S,Calvin Klein,UK,Female,Cotton,White,Hoodies,Hoodies,Cropped hoodie ,Cropped white Calvin Klein hoodie with sleeve detailing ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,6.9,GBP
1618,62bdf9de48024c0012f8be8c,M,Tommy Hilfiger,UK,Female,Cotton,Red,Sweatshirts,Sweatshirts,Tommy jeans jumper ,Tommy jeans jumper with chest logo ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.5,GBP
1678,62bec1b241a5030012f3b90e,S,Comme des Garçons Play,UK,Male,Cotton,Black,Hoodies,Hoodies,mens mens comme des garcons hoody,"bought last month, only worn once so like new! ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,106.14,GBP
1703,62bf001641a5030012f3c86c,M,The North Face,UK,Female,Polyester,Black,Coats,Raincoats and trench coats,The north face coat,"Good condition, only worn a handful of times ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,16.42,GBP
1718,62bf00fd41a5030012f3c88e,10,Jack Wills,UK,Female,Other - write in description,Khaki,Coats,Raincoats and trench coats,Jack wills coats,"Good condition, worn a handful of times, polyamide
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,11.1,GBP
1733,62bf02a441a5030012f3c8c9,S,Vivienne Westwood Red Label,UK,Female,Viscose,Pink,Dresses,Dresses,Vivienne Westwood Red Label Dusky Pink Dress,A-Symmetric neckline mid length dress,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,71.65,GBP
1738,62bf0fbe41a5030012f3cbc1,L,Burberry Brit,UK,Male,Cotton,Black,Hoodies,Hoodies,Billionaire boys club horsepower arch logo sweatshirt in black,"Fits true to size, comfortable, worn a few times, good condition ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,34.93,GBP
1743,62bf3e4202e6b100131b71e1,2XL,Diesel,UK,Male,Polyester,Black,Jackets,Casual jackets,Reversible bomber jacket ,Diesel reversible bomber jacket ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,17.01,GBP
1758,62bf3f6502e6b100131b720e,42,Gant,UK,Male,Cotton,Navy,Jackets,Blazers,Gant Blazer,"Gant check blazer with beige check 

",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,14.19,GBP
1818,62c02c5402e6b100131b896d,M,Champion,US,Male,Mixed Fabric,Navy,Hoodies,Hoodies,Navy champion hoodie ,"Navy champion hoodie mens US M
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,9.63,GBP
1848,62c02d4302e6b100131b8994,2XL,Champion,US,Male,Mixed Fabric,Khaki,Hoodies,Hoodies,Hoodie zip up ,"Champion green hoodie, zip up cotton poly blend ",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,9.63,GBP
1878,62c0402402e6b100131b8d80,M,Lacoste,US,Male,Cotton,Grey,Sweatshirts,Sweatshirts,Men grey Lacoste jumper,"Size medium men grey lacoste jumper. Good condition 
",https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,12.71,GBP
1893,62c041b602e6b100131b8ddb,S,Adidas,UK,Male,Cotton,Grey,Sweatshirts,Sweatshirts,Adidas ,Adidas grey jumpers. Mens size small in good condition ,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,https://s3.eu-west-1.amazonaws.com/assets.dev.cartediem.org/diem/dc7d862f-1b2e-4599-b84f-71dc5045b40c.jpg,UK,11.1,GBP
